0x7a5599b97e8c4abb5dd06eba0e9d1f75af818db9,5
0x78e0b3698fcc75092e71862185dea4f4318bf855,2
0x9a4aadeaf120b082961aaea38e3d779148ee4ace,163
0x85e0ffc8f68b638e73a4c113f69e8dc9deb0d77d,3
0x973ca13a94eadebaf51dc9b3f74bd646fec5da96,2
0x7d152fe26431e6585dbff9ef37e375e49b862739,"7,875"
0x9a9279fb5fa0c1af258244c0d6417deaa741cdf2,9
0x89885fc1f76c3f4cc719640e33c315227da7003a,"9,660"
0x9a3ee5debb552043d2a664cf126b76083dbd0a4b,10
0x7f3ed10366826a1227025445d4f4e3e14bbfc91d,393
0x9b3eb3b22dc2c29e878d7766276a86a8395fb56d,1
0x9764257026ed1238f6e349b751e7f1ceb185898e,"1,677"
0x8c96c8839cdcc7184755f19f47e356e2bf1823e0,2
0x7d78f2292adfb068176dc4e158776e673347206a,3
0x8cdd0625a20c56bf1a26f982828b522be97fb6b3,318
0x8fe6be84716bec227246717575e748a9d5f37afd,2
0x76421195b1b59845b62852ee79cbea9adff81b05,2
0x8392ed7150497cf0e153f57179e2a7d002ff141c,51
0x9867a6c0847829e93fb6fbb19667083cb5d1af93,11
0x99755ceba6460491173307985ea7c0cdb0a84d7a,10
0x79761115720fc276a4f369f6d96ebb098d639c31,3
0x96bb33a8b3aa20dd4f7b62a46f7528931188963e,2
0x86c591d19c3e9214604e0ae551ce344312323b90,32
0x8504242784fe16739ee100e348ab969031570bff,8
0x912345258ccbefd3b906210a7364ab495a34f5c8,3
0x9ae0AcdB750bFcF694675f46B580847fC49A48bF,"9,755"
0x9A41b2C10B8384B23f3efEa06599f20CDcc6a51F,4
0x7824b1007f29757621370b7c87225652c7ad5bce,9
0x7dd4E19395C47753370a7E20B3788546958b2Ea6,1
0x85398891b9b5c85df4057e82b0696581cf7F0500,1
0x96ba8b8021be1bd508ee81ae028bc9b8c1c3e787,2
0x903d78ca7d892e4518586d0b64f418bd4ca9a82d,"2,779"
0x84b7d95165328d790a34cc5d7ecf528be55c65ed,"1,816"
0x8ddf727ef892b2c40cf3bd058bb73168dae93ddc,8
0x8e26e48cc5ba742813be32f1f6ec0ef99d848e9e,13
0x888108116dad3f62faa2a70b7a75f3ba44a0e8ac,81
0x7f35d9f88ace99168c2cfa026c969459db486afb,"16,982"
0x7918c3b97e09b4dbd3bfdfc45cc367b25d6eab49,1
0x871997371da22da01c2900084fb292ea22de5f1a,2
0x75ef6bfe7010ab7615b223b1e0daaaefc5717809,126
0x83a611488d53cfcda749c2239c1516ab1c514fe7,3
0x98ee18d7a1f7510b78b36f5a16471c7cd0c1c531,"4,358"
0x7c0cdc36d61706d8fd90921b228a524a166b626b,2
0x934a5e149b57d5f8eb5962732a861406926ba45b,3
0x897c6cf1996edfb2126703dcecf038df646298fa,6
0x8017a9b1a261c9c445ba8cc6e8b17c539cd47423,446
0x8796e9e3b15869d444b8aabda0d3ea7eeafdea96,4
0x9409b1e54d5154b39bdcde3a6f85d463028435c3,"1,270"
0x8233d77c35efe359517b32b02cbf76446002eadb,2
0x96995863e238e78c177ddc5a0c462f1c453fe2ab,"1,883"
0x7f4ca7139f9847dde009b4c6af1e173c1bf03d2d,179
0x95c5CD1f07e50073e42E902FC71359C9c90BBbaB,586
0x96e8be713f9e9b76d97f74e7836403fb52bb7fae,"2,355"
0x90da021599ec1df779c552de31d8893288aa77b0,2
0x7dedb9caddf41e3e8fa2fab0cb521a5dd4007648,42
0x851cc731ce1613ae4fd8ec7f61f4b350f9ce1020,"17,536"
0x885a4819e899c772b439f05944096a3236315550,3
0x87de9eb91ca7f58a0f28cdc0f6fbd92bdf2bf7f1,2
0x8627ffcadade9c0c4dab4a82c73ceae10c2b401d,6
0x7b540cf92de1b5697f3cc1dda39437027288c929,1
0x7713735fc9c8b67065c22c602b23360d21587a96,282
0x93be1f8e4bd120487eb94639f68b366d6c556fbb,42
0x97c858fcdbc95cf9ba0a0c86af55b888cac2fc0c,11
0x7f5665a23547a505086d34615759aaa86c0999c6,2
0x94ded6923c74b9842ea6c310323d6e411c554284,5
0x8564653879a18c560e7c0ea0e084c516c62f5653,"16,706"
0x8ea0469e13d6dd23fb163f428fb1cea9cd4294e8,10
0x98C51906264ef99B7cF02a60c6cCC81C898C5fD4,273
0x8c123afd9f22dbf7e7538b2e2eae1445fd62a213,59
0x7548a37a8a5f0194319c80072854f523c70cda6e,4
0x768c839046636e83f3ae30f00b51d006ced4ab4a,42
0x7531F4d6b7DFD84ab84f9f56Ef75515bd03F800c,1
0x9b61de91a6446e2b7845a7804e775c3d5e70d2c6,5
0x9966499dab76f66738bc4684af04d1521bc07e08,2
0x7e6509ac567e7de3bc702e7caf3b56245b50d1a7,401
0x89332542b57621dbee1e305b30b0e02f86283100,"2,712"
0x94195826ff3fd6ec11513c5d61d3931e653f1505,4
0x921f7e515db643287610649af7e1935b535f4683,158
0x9593a79b61846e70f0aab27a20825c96725bdd0d,11
0x82bb247e809728a75bff616d09c00dc80a5119ce,3
0x9b3985104e3491bd4e67b16356307fd2443146cc,6
0x7bf219195f0a3e109886ae5901298a9ba34dd1f6,58
0x77e38daa72e92ac366aaa7dcf1696b397f303609,5
0x975304701d548467372823c2eda69212d7dd2c16,2
0x951a50803bcef4a9f7878d85fdb6292beb00ca33,3
0x7bc79c3d4806767c0f9492adfd80edb616095cf7,15
0x953d378094d7e6a0138c5bfde74ef37933f4401a,2
0x81cb9eca21a17b2769c1ca26e2e91500efa13023,"1,350"
0x825404f95f02f5c3725c8077cc9f6d0704e554ef,2
0x78ff5886fa33b238c236127f6459f6db52cfca1e,34
0x7aa7b6c6b278bfae5e4e1a2bd5c83ccfa9a579c4,2
0x901ec4fdaafafeec78615ec8b1d3da004b04b47e,8
0x81f56240724b89edd2572377b3f261ca06460576,3
0x7F9971226aEAD3013A5dB7767E59dAc48D01C4f6,1
0x86e90722af401fec5fa103ce036dd82a2574f85b,5
0x7bcec0ef877533ab557add0db19f833fdc18181c,"63,424"
0x900b4449236a7bb26b286601dd14d2bde7a6ac6c,"16,402"
0x7c5d7b4b90892ce698ae17cdced3a60aa505af8f,6
0x909374bea4eec5bde66cbab4cd86098b7639fdf7,1
0x892677b4afdf892e75f2d2572592fb838ba15cfa,2
0x80d0cb118f7179c08157c86f8ed416581278bb6a,7
0x8015302bc5163b9fdaf03c1c952cbe5d21dc6d4b,2
0x8948c85c75b73be21e7ad9cd723eb4ee2bb7934f,7
0x7b3767abcdc594bbc7cc80c47da1d7e831247f3d,1
0x7c409581bd79f77fca63199ce493d3e4f9e4264e,1
0x8e1b448ec7adfc7fa35fc2e885678bd323176e34,"289,780"
0x8a7DA5FE29F33F5C053D46CB79086cDcc24aC610,"1,445"
0x8c2b60c4621eb06de261d56c640582f434cf8266,2
0x9325b9B4615B6D64aC76a2ac549D367FbF970eC6,28
0x92b929275766223ed25da776b9923eb430a1b08b,5
0x9ad3b6613f62876221036015eddb6aefe449731e,4
0x964d0cb400ecc4cf5740adf718244c9ed04c5ce1,21
0x75be61fa66325ec34386adf1d6e90fd4c039f8b6,9
0x76DE3D371bCAD8145e19fA33052c0824e4589c3C,7
0x8ea265bfceec8b9f641b86b2a3cee81cde64d497,2
0x74c83a7f46b9c7421ff74fd3161e09f8b16f36f2,4
0x8a2fc2dc35c80126041a98376895cf28b6676f2e,3
0x8fcdacd4c237e2ec9d27a1d3cf67320d81c1207b,1
0x86b32e8838c2b61bfcd64b6acfa7b952fe7af4cb,2
0x9aa9f330ab322e8a6f044c46a109b5910fa373ce,"1,400"
0x86502dbc83be3890ceb9c38da50e2d89ebaad87c,1
0x98e76f64618fda1e4bba0655d4e289af73a30ed0,"1,438"
0x8acd341e4c0f1c329ae33cb4eaac39e3c1f2c210,646
0x89b4ceadea5ce21c88e282f25d459a768a3170c8,4
0x94048b5980a7ae706380990a7ec2667e56fe4d58,3
0x77208a6000691e440026bed1b178ef4661d37426,"3,366"
0x9546d1fa253c56f87a99aaaafd290e56424dcc5b,27
0x92506699DB1c4cd152B63d59ddedE71B6fDB1236,1
0x865d490d561dc25b628d04987c80f2a90459285d,83
0x760fae3a4278b3b46c5bbf08c0d107ecc3981a6a,6
0x98f59b661de7afbb9c5cb01d262cec9caeca4ffe,22
0x7f58a73fdc40a5be5a65b3462d4bff37ad97adcd,42
0x7df61c9ceb2cc77213554ebf90cafe7258b4d094,348
0x7802ab7bb21da4dab4d7f8fefbbd278fc1068417,13
0x8f7d3f14610bcd08f0ae48e999473206e3df0d67,3
0x7ed97296e3135e9abb5d5af5647772abbf273f6a,3
0x83e02f0b169be417c38d1216fc2a5134c48af44a,10
0x83752e225d3dd50ceb634f802fa43494250d23ae,20
0x84afa106fbf9b45e369724024cae14e8c7529c26,143
0x85a866d3ad280afe8e658f2a68f833695174c618,183
0x8869b1f9bc8b246a4d7220f834e56ddfdd8255e7,718
0x9051e30541521031e99f7ec822fc23b3d3e68d22,3
0x837f936009afb90e31751a4e92d9cc9350a92d93,65
0x929c0d8bba1e0c2734efc298ffe36fda199d2ac3,5
0x7590b741a344f2425a931bb3949d66938e352bd3,14
0x7ba0c37745effa1310de5695ab733ff26349d890,2
0x90d683dff2aafb1acd5af280ebacaf610090acc6,2
0x8a619b19e85e264770eb67dbdbcaf0daa9158a6c,6
0x7cfcf4d781de39588ca516565134da4aee71f94d,26
0x75e5b8226ce4724dc46ddf14a5e77cfa7c1fd3b3,3
0x91f95562Bf770A243DE498Ab971F0c01b130EC23,4
0x8cf15c200bb057dbbbb4b270b95769dff641ee92,44
0x97661d9fa4e639dbabbe1f30b114e9babad73bc3,2
0x7acbc0b5c51027dc659a19f257bb3e462309b626,112
0x82898432d56663b132d3104181a4edea8680097c,580
0x937be355f93bb3fb5023e67b2d990bcf180cc91d,2
0x89f3cda50198aca4adde4d2a1a32c6d378eef380,2
0x978ea7f09ba5bb5c16214f189a5a5c2a50ee6204,3
0x94152edd72eab86c016c3c5fb40376a88f10de5b,260
0x884ab39852db9eb1d040478e7c77ea4e9dd460be,9
0x782c578b5bc3b9a1b6e1e54f839b610ac7036ba0,52
0x957e7DB886b3970F45cFD13D37DBF0724D4ce05B,5
0x7594e2f1808ee0df9a15a3979d3a8fedf95118c1,9
0x78a9ebd3703e1439c388a31ebe82239bc6614458,7
0x7cf6ae83147a7231ad1c4accb1e3eda2321280b5,"4,166"
0x7f27b49a20ba3f2088d60b3c3aaf4bbe85765c48,12
0x86fa82fa4518f8350a67beaeeaa9ad6496ff967b,4
0x7f0c8B125040f707441cad9e5eD8a8408673b455,"2,184"
0x8053f7e6943e58f9cc45a9bd9be4095148a191c6,5
0x882bd868495323dd7d903e2ad69ef0b1f7d8853e,19
0x8a30155a2b3fcdbaacfba5a3bf4d82a27e210b3e,1
0x74c62ead2a39fcdc2374352dd98edc7ee1524695,2
0x897dc0cca9bb43f7601e477e721ef4dea4453f07,2
0x795dbf627484f8248d3d6c09c309825c1563e873,"19,424"
0x7acBE5d1d45A6494828bdEB7bF0a3116353efaD6,1
0x77f07b4831113143c24dd651a682c001d9d7e3b4,489
0x8b9d61053c7eaa04690942e1c3944e64470d6376,41
0x989a855e57b02a2ebf4e7aa357973ec0fff1a82a,3
0x921a045053c14549e96296e491ed5effc094fc51,2
0x891f460176f180836f53b729ffb27cfcc7d74d71,"196,132"
0x7e17c0247dfece6fa0f36396df4b46680c175156,5
0x98ce5d5c74e3689c9745e1bdc0db5087dcbbb342,5
0x7bf6bf4041e0dfec8cdbe56a087804e5ed6d2f9e,7
0x95375b4e7cc373e134b3198b640275cd64f8ec6a,2
0x9473481877cb241b0c8f647bf841973196e61a1d,28
0x87EFFeF56C7fF13E2463b5d4dCE81bE2340FAf8b,"4,795"
0x96dD316B0C6B799d6e17FF4E21dA0bf0a8a87c65,2
0x864f58021ff09d7abfc2e960dd69c62ad2fc8794,14
0x8dee349693af11ac9f27a7dea6360f8340df5579,2
0x79499d0f0b3a2a29a93583936c5e46a00e836097,4
0x805a78baf838e3f5255b6ede0744e117b54ec62d,2
0x797be12a4d10033fe1964f2be59a7c7b7a5a932b,3
0x78d4858dd7ce665541e0a0f6e6e68b5da6482273,22
0x8a953660b08ad298eb9373d839c7c24176e825d4,1
0x87ee9bdb7241ebd95b22c0237e7bbc5d6be658eb,1
0x8d976df82fee2aaebf6c5efccc3d626ee285a953,7
0x7a00f353c4117f28fe50a1c2a43856b73cc60e4d,7
0x9b53e429b0badd98ef7f01f03702986c516a5715,"6,570"
0x9baaf63b5b4c10600f82a934640dd9c070a5f260,27
0x7ff0a8742aead46681cb57406583b36c3da771a0,31
0x974d9983c9d9a23cf3bf5665090f277abf5e0537,7
0x7f14258613dce72601f0d9c0624b1b6f0727df24,4
0x9194e3c85e0899581efbc87c265ec0071fc5958c,6
0x8a624fd7c679e9bc9c69bf4ad792c3f625961006,2
0x8306d6c985850ee5dd177aaed2cb680f9386a965,2
0x8342228044fd5dc6fcf6b1c9a466da83dea28ae1,1
0x89e9af6d3d1e7e18b6dca928fa1ca5bf970a4852,198
0x80ab141f324c3d6f2b18b030f1c4e95d4d658778,"6,184"
0x953e22945b416730bad05009af05b420e598e412,"24,684"
0x8bbe6d72962e19c6a71bc8377094b6bb6e1448b3,5
0x8200341ffa058a4b2fa5bef16c8cca0330d529ed,"1,676"
0x996b22d0be14a5c7d8bc30d09649d990ad1dcd8f,2
0x80af691feb16fb49eca69CEc5306E908BDF4F196,25
0x9375b738083101617f0642d7dbeaa89e361545e3,128
0x8d9a7bc8484bad3f76bbfe98b4ccd78ba43ec62d,1
0x7bd93d340e712f0b5f0a67bf217438cd9f7b5771,36
0x93a56223743a0a83d86267df4868d51e23d832f1,3
0x8386b4c937ec09e328271234b5208c917f8b2682,2
0x8662c0d65c790aa3ecd13e876653054df53597f7,7
0x903c7af702000b58baee44366815119fd39b2e3d,"1,951"
0x7D8Fe403f882C2EE7E3A4EA99Da2c608bdBf6a32,464
0x86e4dc25259ee2191cd8ae40e1865b9f0319646c,"1,587"
0x8d3cba67b9a6364e18f7a37ab848d316c9c38a04,15
0x7fecab617c868bb5996d99d95200d2fa708218e4,4
0x82512183a4ad6bad4fb9628fd0ed62d46f2afff0,2
0x94a645c993a26fad3f6fc766a2a494ff93c92a63,1
0x76bd3c614647943eccbb1191a344382e6fe3bf00,2
0x94c7300b007126a467ed144c7926a503ffa4e6c1,156
0x85a0403B2657df6Ec668841a3551D7A8d4B6EaF1,102
0x7880fa461042aa2a60b8a82f6533e601adaff1a1,6
0x973ef713673f3bc26a712450eb2d6b1ce534821a,764
0x7e5c571415e8d5a9819caf995a46a31705073728,1
0x7aed8adb665d649cc83d8e002147cee65f88fbb0,713
0x74e4179d4eea6bea5f5924e6309b7990dc36f54e,5
0x918becb3a725caaa5f8e277bb0b914d271331e99,22
0x881a0bdf9514c116f4576f4fba263bf5397fca83,"2,204"
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,"54,365,269"
0x93dd8b3348ea2ce40322ff3bb9b2654751ce909e,1
0x96a39152e83453fbe4cc37cd664de1684e5fc0f6,4
0x854893ea9c4c579522e06a2fbbb523e71120f716,119
0x8f58c4d77b3f5a2f3ff89343f0870c1808c068b8,1
0x99eda543b6a82d2a94d1bc2e044434321352174f,18
0x92249e2ac5ff1645a2f25519a832fddbc13dac1c,52
0x91958386c0e852202cb011053a8a05c55e44a925,4
0x7F6DcC6BCE0ee6b057e4f33A9e34E24C63E37599,3
0x7de3b00431cd621c1de560c4e85cd93a28f689cb,160
0x95ba8a11b3c6f0f326dd410b043c16e183cbdb81,60
0x9b2bd0a6e9efd81b6d27e91d16f8eaa22982dbe0,443
0x946551dd05c5abd7cc808927480225ce36d8c475,"3,745"
0x758613fc9ed56b6e154b08e0059611d6ab427b5f,3
0x90e4f25391b3c125fb38c02cf87e10791926bf30,2
0x9063feDE35F81dd9C03089606fcd7a39e3484463,5
0x9133b95a6c379efc1648d3b6fcf78d4904def2e5,22
0x852e6e2b108bee602f448857f196fc1d1af79248,6
0x80b3905cf2e906397e8ea30ccd909e3ccf28cfad,3
0x970fbc3126e19dc57f6649133436c2def00051a8,111
0x8fda30dfa84eaae89f9d2d7d0816ad6839ff8049,"1,079"
0x9950ed4d348162fd788025c77b4d377eec124cfb,46
0x8232875761b97a5242a4cffb94828dff5c101950,"7,121"
0x7ec0a611e7d491fbeef62dbebbdb3e65e019bf9b,17
0x91d8bc302b50245c6d9041ce9988d425452154a6,30
0x7ce662974fbb9b590c60dbf99f078120405ff0b9,4
0x90c824b4bf38f6a602a0a7bb18aafd6551e634cf,77
0x8937e4a3888f4148cd7fc8eef976434b69f501ff,2
0x88765d79c5d26be5544ee66ed32e85000cc96753,7
0x7a4b766c1b0b16a6bc77a4aa3e4dfd2ef0a955f0,765
0x82fb5126506b6c315fa4a7ae3d4cb8a46a1aae67,26
0x8ef2604bddb73a643874bc85829d72a27c471a1e,2
0x86951a27ccfd4e56e29f2b0833b17eb5427a30f7,"8,254"
0x74df3b281be27fa3fd6a7bd8e9a40688ee0a6a32,11
0x920c71e8a24dae72a5b30620a348d69f4a1db5bd,"2,738"
0x9b545759939d497cf8a61635ac82067cec329ed6,127
0x80901140643e69a028b3c6dbee326f5c3de383ec,1
0x79a7503ae4d7197838e68ba2cc79d4d86b6e20f2,1
0x8e9b1acae666801cccdd84a510f9394451ba854e,3
0x92f10796da1f6fab1544cf64682cb8c15c71d5e7,5
0x830031326495cef51cc517b03c8d97d817e240da,4
0x9a13ba2e38cd2041f483a0992967439e35cebee7,29
0x7814909c76ce789425e085e08fd6de7ce01e2ee9,8
0x7a7d08bcb2faf27414e86ecf9a0351d928054b6b,9
0x7c2d49aad4f6df13db5edf3945668c02a33e1ce0,2
0x7f00a80d460bf2bbcb1133745d6b1194217eb6a5,5
0x91a09e43eeedbceefbd5928361d1f917818e3a3b,273
0x7b46aa8f02b7d7d51fb355f8b0aec5a02d44baa3,4
0x7f1cd65679d73eb98fcebe8b61c13d3d68605717,566
0x8d5da264fde1f8355b171a35390b7d52101ba694,3
0x99b3c82cad1c8f47f60028cce1d064ad0adbc2a8,9
0x802388ab7ef5c1dcafe4e161c89431417e35551c,27
0x7b22713f2e818fad945af5a3618a2814f102cbe0,4
0x95b0bf320f6e51ef3439aa673a7ca7b5b03746fd,2
0x9653b504a33fe5d2434af7ccacfcd4304862b23a,183
0x780ed9e3d7b16cf64f7fada757b7d4ee793a7470,2
0x79873fa02088aaa0f78564c03073ae75a9ecfe55,4
0x94d35d4681b925af91639b7a34467d7b25afdd22,4
0x8d1fc2a7d4bc3c64ff04f5a9485a32e3f6f8fdaf,2
0x801c220eb672c87ffecfa3e8c783c8410bc9024c,446
0x7d42613c53d2a592865c6e14e06b66edcf436003,2
0x8db1db2c69ef463e371c77c793e8d9aafaa8b286,25
0x970f1299a6A95bcACe134814eBC40AbB0418cDEb,1
0x94d08eddd9b41b486e3e5dbe500c2ccf165a22bc,35
0x98fcf1b11dcc224048564853b7b5602b1082fc5f,48
0x8877b35cacce0063a280c6448a3c35c2cdf94b58,22
0x93c1fe574d4a7617627b851839937d552b704222,14
0x76f6e0d0efe275ddb00f8563168e2dfeaa98ab54,254
0x86a73e16D2dEce40b378B6aF645A93678214EF43,27
0x7a80d6a5ec72f5fc53c50ff34a1bfcd5bd45514d,149
0x88aaeca6ee155d5cd48c747571ddf31ab41ce681,6
0x8c5ddBB0fd86B6480D81A1a5872a63812099C043,223
0x7b4629c804afe652e84123a31aedb9b52c7aae05,3
0x8ce188196892455fb131dea104bc3ba4e8516654,3
0x8225101603ca9e794c4e913a084a1b7c3071b407,7
0x7a0a651f8834bab343aea011c3f7ee1623f0323e,5
0x98fea79651ce7852b3d9e2bb6efc731b5714d042,2
0x96c9414a23Ee37Fa089e915337949B7ab0F6bf96,1
0x8c241098c3d3498fe1261421633fd57986d74aea,"6,740"
0x8b5b525e2d4b279c603408726231c39c63f15d0b,298
0x80cfbe26cca322411f9f005d25ba54127618fcb0,5
0x9710166c68d79285d2f046175e5ebcc8954d41fa,3
0x997931d14caef83a611c6e8883f5c90ae5839928,2
0x9176a610d56c72c57e3bce5bdcbf2b400dd63066,4
0x807dd46f267b921efd4e3a92734a77b2e7a177ea,3
0x7cbb6bf92a288fa3e28cb32a60e4cc0c88d8f2bf,2
0x7ce6fdbcc4c22385d1be50898f00fc8d0500a807,19
0x80443c58943dabb488e52ca97c535bf3fd9d6c93,4
0x8aa088de726048f3e837e90534f769cf86345b75,2
0x8cbb6850dbaaf7dd84ac66cfb6e49b6d9e979530,6
0x975f4ac23fcc9c39228cc20a2d4897c7b9bb39cc,226
0x93c8497c2b59e0645dd4e499cfaae3e8ffb05045,2
0x9954ff17909893b443e2ee825066373960c2735a,"1,409"
0x755eb14d2feff2939eb3026f5cad9d03775b9ff4,"10,788"
0x76127e4e6dda47ce9cfbd3ecf8ec614e2ef4a407,2
0x922a5b2143c53e179020bf49037a1b0a3c644cb4,9
0x9b94eda69ebed489cf5e0b1f484295fd7fd5ba03,18
0x92fcc0b3a7c8da7538b063fa79247ee3c0abdb2b,4
0x7982d996cd2bf4dfa329d91ce139779c23d30fa9,4
0x9a2878efd2198bb3757d78ce46fe3f2bb8d9ae8d,7
0x96ea349168b9545e1944c194963bb617ce025ff3,12
0x9497043f4cd9450867479f3fd873d80d9321094c,3
0x7d5404ea3344745f80d039c28efbe44742935593,5
0x91847fb98fd0d6a996d10ba2ba1313ce672d78e6,3
0x7a022702fb19e22aa1bf98411c8efb0e38074275,3
0x7a6ebe5cc20da8655640fc1112522367569f2114,"4,697"
0x7d50adaccb0dcc5a7b774426b1892b20a971ba62,13
0x8dddf5e88267b5b9c57b293fb7291d44bbb9db8b,2
0x7f1a897f6d9ace6430add75fed316337fa36ccac,6
0x78cb641ed233beea4827b8b148e4bf0b17289eca,"4,365"
0x98bdbc858822415c626c13267594fbc205182a1f,73
0x7cfb3dfb0f7eee91576eb492ff964b1b59be0713,3
0x80f1f62b8b365c5326100d462d8570771b8d0e57,5
0x79e19716fd1d5c16d7ed9707bc1a98945d90fa6c,6
0x82665764ea0b58157e1e5e9bab32f68c76ec0cdf,"4,639"
0x85ea0df59947bd97e592d9756e965c3f55fb6ebe,3
0x9832a79C563d31403409C41f92C51b824435cdB0,73
0x98564618d909636e7bc9cb47faec7253a5e4c1d5,208
0x82aeeba428fe5c971ab6f3f2972b887c0c330521,10
0x8c53cfb77a47db60d0f325c5e54081e540808786,7
0x9a6fb86bd26cbcbf5ba1b9dfd55f479875f310cb,6
0x9678b22a581650842e7b85fe6f243e546a0d508b,4
0x86490afb91c150c5e0c5cd9d745d6524369b1206,5
0x87ee842c0f53cb79ce4d1595b11cdafe09f53450,227
0x935875f73b05a07d89d96d8e32682a280d757822,7
0x9ac4883b0226fb37fa362dbd76564c539c4f0ee6,3
0x910845fbbd3210d74a69bc1b39a3e6dcc9630f36,17
0x801B4872a635dCCc7E679eEaf04bEf08E562972a,3
0x997c72d83926fb2ce19c30e41319a6a51bf08e59,49
0x8ba7ac0bfc81fcc450275160018053e1bf00393b,1
0x759a07408bb657ea40af7fbb999496cded299353,2
0x8da7840a3f50d1b941ec0da7e42fe3c479b66d29,17
0x842e3110627b34b9c005ba1a4c6f278fd773679c,3
0x8f84f9047e3c8311fd521b7320e5540dfbb24bd9,7
0x97c831ff25c720e2f8a464e56e7393baff049464,3
0x83f06e75e448115d7f5e2038814766124c0db8ce,36
0x9b97d864543f0e755228b27a552ed145f3d1e964,39
0x996170c78c39a86b2e6f8f6e25ce39d87ff77a34,2
0x915c9bfccca7b31c053a7ad0596336a233ac9ca5,316
0x97a99c819544ad0617f48379840941efbe1bfae1,48
0x9585996a927313ced867ee71316bccdf056770d5,117
0x84bd485e3a7e46efddf39f5f65be1ebf61840fd1,2
0x83984d6142934bb535793a82adb0a46ef0f66b6d,"41,910"
0x8207bcaacd247a03fbd68e1a941092fa678cf492,8
